text,episode,season,name
Tywin: Silence.,6,4,The Laws of God and Men
Pointing a loaded crossbow at Sansa Stark while you tore at her clothes and beat her.,6,4,The Laws of God and Men
Silence!,6,4,The Laws of God and Men
You will not speak unless called upon.,6,4,The Laws of God and Men
"You're dismissed, Ser Meryn.",6,4,The Laws of God and Men
"Basilisk venom, widow's blood, wolfsbane, essence of nightshade, sweetsleep, tears of Lys, demon's dance...",6,4,The Laws of God and Men
(mumbling),6,4,The Laws of God and Men
blind eye--,6,4,The Laws of God and Men
"I think you have made your point, Grand Maester.",6,4,The Laws of God and Men
You have a lot of poison in your store.,6,4,The Laws of God and Men
"Had, Prince Oberyn.",6,4,The Laws of God and Men
My stores were plundered.,6,4,The Laws of God and Men
By whom?,6,4,The Laws of God and Men
"Pycelle: By the accused, Tyrion Lannister, after he had me wrongfully imprisoned.",6,4,The Laws of God and Men
"Tywin: Grand Maester, you examined King Joffrey's corpse.",6,4,The Laws of God and Men
Was it without question poison that killed him?,6,4,The Laws of God and Men
Without question.,6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
"This was found on the body of Dontos Hollard, the king's fool.",6,4,The Laws of God and Men
"He was last seen spiriting Sansa Stark, the wife of the accused, away from the feast.",6,4,The Laws of God and Men
She wore this necklace the day of the wedding.,6,4,The Laws of God and Men
Residue of a most rare and terrible poison was found inside.,6,4,The Laws of God and Men
Was this one of the poisons stolen from your store?,6,4,The Laws of God and Men
It was.,6,4,The Laws of God and Men
The Strangler.,6,4,The Laws of God and Men
A poison few in the Seven Kingdoms possess.,6,4,The Laws of God and Men
And used to strike down the most noble child the gods ever put on this good earth.,6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
"Cersei: ""I will hurt you for this.",6,4,The Laws of God and Men
A day will come when youthink you are safe and happyand your joy will turn to ashes in your mouth and you will know,6,4,The Laws of God and Men
"the debt is paid.""",6,4,The Laws of God and Men
Your own brother said this to you?,6,4,The Laws of God and Men
Shortly before the Battle of Blackwater Bay.,6,4,The Laws of God and Men
I confronted him about his plans to put Joffrey on the front lines.,6,4,The Laws of God and Men
"As it turned out, when the attack came, Joff insisted on remaining at the battlements.",6,4,The Laws of God and Men
He believed his presence would inspire the troops.,6,4,The Laws of God and Men
"Tyrion said, ""And you will know the debt is paid.""",6,4,The Laws of God and Men
What debt?,6,4,The Laws of God and Men
I discovered he'd been keeping whores in the Tower of the Hand.,6,4,The Laws of God and Men
I asked him to confine his salacious acts to the brothel where such behavior belongs.,6,4,The Laws of God and Men
He wasn't pleased.,6,4,The Laws of God and Men
"Thank you, Your Grace, for the courage of your testimony.",6,4,The Laws of God and Men
Mace: Do you remember the precise nature of this threat?,6,4,The Laws of God and Men
"Varys:I'm afraid I do, my lord.",6,4,The Laws of God and Men
"He said, ""Perhaps you should speak more softly to me, then.",6,4,The Laws of God and Men
"Monsters are dangerous and just now kings are dying like flies.""",6,4,The Laws of God and Men
And he said this to you at a meeting of the small council?,6,4,The Laws of God and Men
Yes.,6,4,The Laws of God and Men
After we received word of Robb Stark's death.,6,4,The Laws of God and Men
He didn't seem gladdened by the news.,6,4,The Laws of God and Men
Perhaps his marriage to Sansa Stark had made him more sympathetic to the northern cause.,6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
"You're excused, Lord Varys.",6,4,The Laws of God and Men
"Father, may I ask the witness one question?",6,4,The Laws of God and Men
One.,6,4,The Laws of God and Men
"You once said that without me, this city would have faced certain defeat.",6,4,The Laws of God and Men
"You said the histories would never mention me, but you would not forget.",6,4,The Laws of God and Men
"Have you forgotten, Lord Varys?",6,4,The Laws of God and Men
"Sadly, my lord, I never forget a thing.",6,4,The Laws of God and Men
We will adjourn for now.,6,4,The Laws of God and Men
Toll the bells in an hour's time.,6,4,The Laws of God and Men
Guard:Clear the court!,6,4,The Laws of God and Men
(crowd chatting),6,4,The Laws of God and Men
Jaime: You'd condemn your own son to death?,6,4,The Laws of God and Men
I've condemned no one. The trial is not over.,6,4,The Laws of God and Men
This isn't a trial.,6,4,The Laws of God and Men
It's a farce.,6,4,The Laws of God and Men
Cersei has manipulated everything and you know it.,6,4,The Laws of God and Men
I know nothing of the sort.,6,4,The Laws of God and Men
You've always hated Tyrion.,6,4,The Laws of God and Men
He killed his king.,6,4,The Laws of God and Men
As did I.,6,4,The Laws of God and Men
Do you know the last order the Mad King gave me?,6,4,The Laws of God and Men
To bring him your head.,6,4,The Laws of God and Men
I saved your life so you could murder my brother?,6,4,The Laws of God and Men
It won't be murder. It'll be justice.,6,4,The Laws of God and Men
Justice?,6,4,The Laws of God and Men
I'm performing my sworn duty as Hand of the King.,6,4,The Laws of God and Men
"If Tyrion is found guilty, he will be punished accordingly.",6,4,The Laws of God and Men
He'll be executed.,6,4,The Laws of God and Men
"No, he'll be punished accordingly.",6,4,The Laws of God and Men
Once you said family is what lives on.,6,4,The Laws of God and Men
All that lives on.,6,4,The Laws of God and Men
"You told me about a dynasty that would last 1,000 years.",6,4,The Laws of God and Men
What happens to your dynasty when Tyrion dies?,6,4,The Laws of God and Men
"I'm a Kingsguard, forbidden by oath to carry on the family line.",6,4,The Laws of God and Men
I'm well aware of your oath.,6,4,The Laws of God and Men
What happens to your name?,6,4,The Laws of God and Men
Who carries the lion banner into future battles?,6,4,The Laws of God and Men
Your nephews?,6,4,The Laws of God and Men
Lancel Lannister?,6,4,The Laws of God and Men
Others whose names I don't even remember?,6,4,The Laws of God and Men
What happens to my dynasty if I spare the life of my grandson's killer?,6,4,The Laws of God and Men
It survives through me.,6,4,The Laws of God and Men
I'll leave the Kingsguard.,6,4,The Laws of God and Men
I'll take my place as your son and heir if you let Tyrion live.,6,4,The Laws of God and Men
Done.,6,4,The Laws of God and Men
"When the testimony's concluded and a guilty verdict rendered, Tyrion will be given the chance to speak.",6,4,The Laws of God and Men
He'll plead for mercy. I'll allow him to join the Night's Watch.,6,4,The Laws of God and Men
"In three days' time, he'll depart for Castle Blackand live out his daysat the Wall.",6,4,The Laws of God and Men
You'll remove yourwhite cloak immediately.,6,4,The Laws of God and Men
You will leave King's Landingto assume your rightfulplace at Casterly Rock.,6,4,The Laws of God and Men
You will marry a suitable woman and father children named Lannister.,6,4,The Laws of God and Men
And you'll never turn your back on your family again.,6,4,The Laws of God and Men
You have my word.,6,4,The Laws of God and Men
And you have mine.,6,4,The Laws of God and Men
(bell tolling),6,4,The Laws of God and Men
"Not going well, is it?",6,4,The Laws of God and Men
You're going to be found guilty.,6,4,The Laws of God and Men
"Oh, you think so?",6,4,The Laws of God and Men
"When you are, you need to enter a formal plea for mercy and ask to be sent to the Wall.",6,4,The Laws of God and Men
Father's agreed to it.,6,4,The Laws of God and Men
He'll spare your life and allow you to join the Night's Watch.,6,4,The Laws of God and Men
Ned Stark was promised the same thing and we both knowhow that turned out.,6,4,The Laws of God and Men
Jaime: Father is not Joffrey. He'll keep his word.,6,4,The Laws of God and Men
How do you know?,6,4,The Laws of God and Men
Do you trust me?,6,4,The Laws of God and Men
Keep your mouth shut.,6,4,The Laws of God and Men
No more outbursts.,6,4,The Laws of God and Men
This will all be over soon.,6,4,The Laws of God and Men
The crown may call its next witness.,6,4,The Laws of God and Men
(footsteps),6,4,The Laws of God and Men
State your name.,6,4,The Laws of God and Men
Shae.,6,4,The Laws of God and Men
Do you swear by all the gods that your testimony will be true and honest?,6,4,The Laws of God and Men
I swear it.,6,4,The Laws of God and Men
Do you know this man?,6,4,The Laws of God and Men
Yes.,6,4,The Laws of God and Men
Tyrion Lannister.,6,4,The Laws of God and Men
How do you know him?,6,4,The Laws of God and Men
I was handmaiden to his wife Lady Sansa.,6,4,The Laws of God and Men
This man stands accused of murdering King Joffrey.,6,4,The Laws of God and Men
What do you know of this?,6,4,The Laws of God and Men
I know that he's guilty.,6,4,The Laws of God and Men
(crowd gasps),6,4,The Laws of God and Men
He and Sansa planned it together.,6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
Tywin:Silence!,6,4,The Laws of God and Men
Continue.,6,4,The Laws of God and Men
"Shae: She wanted revenge for her father,her mother, her brother.",6,4,The Laws of God and Men
She blamed their deathson the king.,6,4,The Laws of God and Men
Tyrion was happy to help.,6,4,The Laws of God and Men
He hated Joffrey.,6,4,The Laws of God and Men
He hated the queen.,6,4,The Laws of God and Men
"He hated you, my lord.",6,4,The Laws of God and Men
He stole poison from the Grand Maester's chamber to put in Joffrey's wine.,6,4,The Laws of God and Men
Oberyn: How could you possibly know all this?,6,4,The Laws of God and Men
Why would he reveal such plans to his wife's maid?,6,4,The Laws of God and Men
I wasn't just her maid.,6,4,The Laws of God and Men
I was his whore.,6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
Mace: I beg your pardon?,6,4,The Laws of God and Men
You said you were his...,6,4,The Laws of God and Men
His whore.,6,4,The Laws of God and Men
How did you come to be in his service?,6,4,The Laws of God and Men
He stole me.,6,4,The Laws of God and Men
"I was with another man, a knight in your lordship's army.",6,4,The Laws of God and Men
"But when Tyrion arrived at the camp, he sent one of his cutthroats into our tent.",6,4,The Laws of God and Men
He broke the knight's armand brought me to Lord Tyrion.,6,4,The Laws of God and Men
"""You belong to me now,"" he said.",6,4,The Laws of God and Men
"""I want you to f*ck me like it's my last night in this world.""",6,4,The Laws of God and Men
(crowd laughs),6,4,The Laws of God and Men
Silence.,6,4,The Laws of God and Men
Silence!,6,4,The Laws of God and Men
(laughing stops),6,4,The Laws of God and Men
Oberyn: And did you?,6,4,The Laws of God and Men
Did I what?,6,4,The Laws of God and Men
f*ck him like it was his last night in this world.,6,4,The Laws of God and Men
(crowd laughs),6,4,The Laws of God and Men
I did everything he wanted.,6,4,The Laws of God and Men
Whatever he told me to do to him.,6,4,The Laws of God and Men
Whatever he felt like doing to me.,6,4,The Laws of God and Men
I kissed him where he wanted.,6,4,The Laws of God and Men
I licked him where he wanted.,6,4,The Laws of God and Men
I let him put himself where he wanted.,6,4,The Laws of God and Men
I was his property.,6,4,The Laws of God and Men
I would wait in his chambers for hours so he could use me when he was bored.,6,4,The Laws of God and Men
"He ordered me to call him ""my lion,"" so I did.",6,4,The Laws of God and Men
"I took his face in my hands and said, ""I am yours and you are mine.""",6,4,The Laws of God and Men
(crowd murmuring),6,4,The Laws of God and Men
Shae.,6,4,The Laws of God and Men
Please don't.,6,4,The Laws of God and Men
I am a whore.,6,4,The Laws of God and Men
Remember?,6,4,The Laws of God and Men
That was before he married Sansa.,6,4,The Laws of God and Men
"After that, all he wanted was her.",6,4,The Laws of God and Men
But she wouldn't let him into her bed.,6,4,The Laws of God and Men
So he promised to kill King Joffrey for her.,6,4,The Laws of God and Men
(crowd clamoring),6,4,The Laws of God and Men
I wish to confess.,6,4,The Laws of God and Men
I wish... to confess.,6,4,The Laws of God and Men
(crowd quiets),6,4,The Laws of God and Men
You wish to confess?,6,4,The Laws of God and Men
I saved you.,6,4,The Laws of God and Men
I saved this city and all your worthless lives.,6,4,The Laws of God and Men
I should have let Stannis kill you all.,6,4,The Laws of God and Men
(clamoring),6,4,The Laws of God and Men
Tywin: Tyrion.,6,4,The Laws of God and Men
Tywin: Do you wish to confess?,6,4,The Laws of God and Men
"Yes, Father.",6,4,The Laws of God and Men
I'm guilty.,6,4,The Laws of God and Men
Guilty. Is that what you want to hear?,6,4,The Laws of God and Men
You admit you poisoned the king?,6,4,The Laws of God and Men
"No, of that I'm innocent.",6,4,The Laws of God and Men
I'm guilty of a far more monstrous crime.,6,4,The Laws of God and Men
I am guilty of being a dwarf.,6,4,The Laws of God and Men
You are not on trial for being a dwarf.,6,4,The Laws of God and Men
"Tyrion:Oh, yes, I am.",6,4,The Laws of God and Men
I've been on trial for that my entire life.,6,4,The Laws of God and Men
Have you nothing to say in your defense?,6,4,The Laws of God and Men
Tyrion: Nothing but this--,6,4,The Laws of God and Men
I did not do it.,6,4,The Laws of God and Men
"I did not kill Joffrey, but I wish that I had.",6,4,The Laws of God and Men
"Watching your viciousb*st*rd die gave me more relief than 1,000 lying whores.",6,4,The Laws of God and Men
(crowd clamoring),6,4,The Laws of God and Men
I wish I was the monster you think I am.,6,4,The Laws of God and Men
I wish I had enough poison for the whole pack of you.,6,4,The Laws of God and Men
I would gladly give my life to watch you all swallow it.,6,4,The Laws of God and Men
Ser Meryn. Ser Meryn.,6,4,The Laws of God and Men
(crowd shouting),6,4,The Laws of God and Men
Escort the prisoner back to his cell.,6,4,The Laws of God and Men
I will not give my life for Joffrey's murder.,6,4,The Laws of God and Men
And I know I'll getno justice here.,6,4,The Laws of God and Men
So I will let the gods decide my fate.,6,4,The Laws of God and Men
I demand a trial by combat.,6,4,The Laws of God and Men
(crowd shouting),6,4,The Laws of God and Men
"(""Rains of Castamere"" playing)",6,4,The Laws of God and Men
I made a deal for you to keep your ungrateful head on your ungrateful neck a little while longer.,7,4,Mockingbird
" I'm sorry,what am I grateful for?",7,4,Mockingbird
The opportunity to live and die at the Wall as punishment for a crime I did not commit?,7,4,Mockingbird
You threw your life away. You threw it away.,7,4,Mockingbird
"It's not a joke. You understand that, don't you?",7,4,Mockingbird
"Of course it's a joke, just not a very funny one.",7,4,Mockingbird
I couldn't-- I couldn't listen to her standing there telling her lies.,7,4,Mockingbird
I couldn't do it.,7,4,Mockingbird
You fell in love with a whore.,7,4,Mockingbird
"Yes, I fell in love with a whore.",7,4,Mockingbird
And I was stupid enough to think that she had fallen in love with me.,7,4,Mockingbird
"That deal you made, it was everything Father wanted.",7,4,Mockingbird
You do see that?,7,4,Mockingbird
He gets you back as his heir.,7,4,Mockingbird
The future Lord of the Rock.,7,4,Mockingbird
"And he ships me off to Castle Black, out of sight at last.",7,4,Mockingbird
All so perfect.,7,4,Mockingbird
It felt good to take that from him.,7,4,Mockingbird
He knows I'm innocent and he's willing to sacrifice me anyway.,7,4,Mockingbird
He's willing to sacrifice any of us.,7,4,Mockingbird
Not you.,7,4,Mockingbird
You're the golden son.,7,4,Mockingbird
"You could kill a king, lose a hand, f*ck your own sister, you'll always be the golden son.",7,4,Mockingbird
Careful.,7,4,Mockingbird
I'm the last friend you've got.,7,4,Mockingbird
At least I got to tell them what they really are.,7,4,Mockingbird
"Yes, brilliant speech.",7,4,Mockingbird
They'll be talking about it for days to come.,7,4,Mockingbird
I thought you were a realist.,7,4,Mockingbird
Didn't realize you'd die for pride.,7,4,Mockingbird
Don't give up on me just yet.,7,4,Mockingbird
"I survived one trial by combat, even though you weren't there to save me.",7,4,Mockingbird
I can't save you this time either.,7,4,Mockingbird
My training has proved that I can't beat a stable boy with my left hand.,7,4,Mockingbird
Where's your sense of adventure?,7,4,Mockingbird
"Even if you lose, imagine the look",7,4,Mockingbird
on Father's face when you fall.,7,4,Mockingbird
Our family name snuffed out with a single swing of the sword.,7,4,Mockingbird
It is tempting.,7,4,Mockingbird
Well...,7,4,Mockingbird
"Bronn fought for me once, he'll do it again.",7,4,Mockingbird
"If he wins, I expect I'll be in his debt for the rest of my life.",7,4,Mockingbird
If he wins.,7,4,Mockingbird
Will you find him for me?,7,4,Mockingbird
Who does Cersei plan on naming as a champion?,7,4,Mockingbird
I hope it's Ser Meryn Trant.,7,4,Mockingbird
I'd enjoy watching Bronn disembowel that pompous child beater.,7,4,Mockingbird
No.,7,4,Mockingbird
Not Ser Meryn.,7,4,Mockingbird
"Go on, move it.",7,4,Mockingbird
And you.,7,4,Mockingbird
Come on.,7,4,Mockingbird
Mercy.,7,4,Mockingbird
Please.,7,4,Mockingbird
"Please, mercy.",7,4,Mockingbird
Ser Gregor.,7,4,Mockingbird
Welcome to the capital.,7,4,Mockingbird
Thank you for riding here so quickly.,7,4,Mockingbird
You seem to be in good form.,7,4,Mockingbird
Who am I fighting?,7,4,Mockingbird
Does it matter?,7,4,Mockingbird
Could be food.,7,4,Mockingbird
Could be soldiers.,7,4,Mockingbird
You shouldn't be sitting out here like this.,7,4,Mockingbird
Where else to sit?,7,4,Mockingbird
"Tried to walk back to my hut, hurt too much.",7,4,Mockingbird
Then I remembered they burned my hut down.,7,4,Mockingbird
"Who were ""they""?",7,4,Mockingbird
I stopped asking a while ago.,7,4,Mockingbird
That's not gonna get better.,7,4,Mockingbird
Doesn't seem so.,7,4,Mockingbird
A bad way to go.,7,4,Mockingbird
Haven't you had enough?,7,4,Mockingbird
Of what?,7,4,Mockingbird
I know.,7,4,Mockingbird
Time to go.,7,4,Mockingbird
Take matters into my own hands.,7,4,Mockingbird
The thought has occurred to me.,7,4,Mockingbird
So why go on?,7,4,Mockingbird
Habit.,7,4,Mockingbird
Nothing could be worse than this.,7,4,Mockingbird
Maybe nothing is worse than this.,7,4,Mockingbird
Nothing isn't better or worse than anything.,7,4,Mockingbird
Nothing is just nothing.,7,4,Mockingbird
Who are you?,7,4,Mockingbird
My name is Arya.,7,4,Mockingbird
Arya Stark.,7,4,Mockingbird
You her father?,7,4,Mockingbird
Her captor.,7,4,Mockingbird
Bringing her to her aunt for ransom.,7,4,Mockingbird
"A fair exchange, that is.",7,4,Mockingbird
Always held to the notion of fair exchange in all my dealings.,7,4,Mockingbird
"You give me, I give you.",7,4,Mockingbird
Fair.,7,4,Mockingbird
A balance.,7,4,Mockingbird
No balance anymore.,7,4,Mockingbird
Could I have a drink?,7,4,Mockingbird
Dying is thirsty work.,7,4,Mockingbird
Wish it were wine.,7,4,Mockingbird
So do I.,7,4,Mockingbird
That's where the heart is.,7,4,Mockingbird
That's how you kill a man.,7,4,Mockingbird
The f*ck you doing?,7,4,Mockingbird
There's a price on your head.,7,4,Mockingbird
Guess that's what the king does when you tell him to f*ck off.,7,4,Mockingbird
The king's dead.,7,4,Mockingbird
He drank poisoned wineat his own wedding.,7,4,Mockingbird
The bounty on you is for killing Lannister soldiers.,7,4,Mockingbird
100 silver stags.,7,4,Mockingbird
And you thought you were going to collect it?,7,4,Mockingbird
"Didn't think very hard, did you?",7,4,Mockingbird
You were Yoren's prisoners when he was taking me to the Wall.,7,4,Mockingbird
He told me he'd f*ck me bloody with a stick.,7,4,Mockingbird
This day's really not working out the way you planned.,7,4,Mockingbird
He on your little list?,7,4,Mockingbird
He can't be.,7,4,Mockingbird
I don't know his name.,7,4,Mockingbird
What's your name?,7,4,Mockingbird
Rorge.,7,4,Mockingbird
Thank you.,7,4,Mockingbird
You're learning.,7,4,Mockingbird
 Rangers returning!,7,4,Mockingbird
They return!,7,4,Mockingbird
 Rangers returning!,7,4,Mockingbird
Greetings.,7,4,Mockingbird
Didn't think I'd see you again.,7,4,Mockingbird
"All right, Jon?",7,4,Mockingbird
"Welcome back, brother.",7,4,Mockingbird
Lord Snow.,7,4,Mockingbird
This is no place for wild beasts.,7,4,Mockingbird
Lock him away,7,4,Mockingbird
or I'll let Hobb throw him in tonight's stew.,7,4,Mockingbird
"Come on, Ghost.",7,4,Mockingbird
Mance's army was closing in on Craster's Keep when we left.,7,4,Mockingbird
We saw their campfires from Osric's Hill.,7,4,Mockingbird
They'll reach the Wall before the next full moon.,7,4,Mockingbird
I'm surprised you didn't ride over and say hello.,7,4,Mockingbird
"The King-beyond-the-Wall is your old friend, isn't he?",7,4,Mockingbird
We need to prepare.,7,4,Mockingbird
We've been preparing.,7,4,Mockingbird
We should seal the tunnel.,7,4,Mockingbird
Plug it with rocks and ice.,7,4,Mockingbird
Flood it and let it freeze.,7,4,Mockingbird
And how would we range north?,7,4,Mockingbird
We wouldn't.,7,4,Mockingbird
- Coward.,7,4,Mockingbird
"You would cut off our legs, pluck out our eyes, leave us cowering behind the Wall hoping for the storm to pass?",7,4,Mockingbird
"We can't defend the gate against 100,000 men.",7,4,Mockingbird
This castle has stood for thousands of years.,7,4,Mockingbird
The Night's Watch has defended her for thousands of years.,7,4,Mockingbird
"And in all those centuries, we have never sealed the tunnel.",7,4,Mockingbird
"Have you ever seen a giant, Ser Alliser?",7,4,Mockingbird
I have.,7,4,Mockingbird
The tunnel's gate won't stop them.,7,4,Mockingbird
The bars on those gates are four inches thick.,7,4,Mockingbird
Cold-rolled steel.,7,4,Mockingbird
And they won't stop them.,7,4,Mockingbird
"Remind me which order you belong to, Lord Snow.",7,4,Mockingbird
The stewards.,7,4,Mockingbird
Are the stewards responsible for maintaining the tunnel?,7,4,Mockingbird
No.,7,4,Mockingbird
Who would that be?,7,4,Mockingbird
The builders.,7,4,Mockingbird
"Ah, the builders.",7,4,Mockingbird
"First Builder Yarwyck, Lord Snow here recommends sealing the tunnel, leaving us unable to carry out our duties as sworn brothers of the Night's Watch.",7,4,Mockingbird
Do you agree with him?,7,4,Mockingbird
No.,7,4,Mockingbird
"Given your deep knowledge of the wildling army, Lord Snow, you and Tarly will take night duties atop the Wall until the full moon.",7,4,Mockingbird
Moving on.,7,4,Mockingbird
"First Builder, we'll need 100 barrels of pitch brought atop the wall.",7,4,Mockingbird
Aye.,7,4,Mockingbird
My lord.,7,4,Mockingbird
You have new clothes.,7,4,Mockingbird
Do you like 'em?,7,4,Mockingbird
Eh?,7,4,Mockingbird
Gloves are doeskin.,7,4,Mockingbird
Softer than a virgin's thighs.,7,4,Mockingbird
I sent for you days ago.,7,4,Mockingbird
I've been a bit busy.,7,4,Mockingbird
Doing what?,7,4,Mockingbird
My lonesome bachelor days are over.,7,4,Mockingbird
I'm to wed Lollys Stokeworth.,7,4,Mockingbird
Lollys Stokeworth?,7,4,Mockingbird
She doesn't strike meas your sort of girl.,7,4,Mockingbird
I wouldn't say I had a single sort of girl.,7,4,Mockingbird
She's dim-witted.,7,4,Mockingbird
"If I wanted wits, I'd marry you.",7,4,Mockingbird
"When my sister arranged this love match, did she mention that Lollys has an older sister?",7,4,Mockingbird
Falyse.,7,4,Mockingbird
"Aye, I did know about the older sister.",7,4,Mockingbird
And you understand the rules of inheritance?,7,4,Mockingbird
Falyse is 40 and barren.,7,4,Mockingbird
She still gets Castle Stokeworth when her father dies.,7,4,Mockingbird
She does.,7,4,Mockingbird
Unless she happens to perish before her father.,7,4,Mockingbird
Then Lollys gets the castle.,7,4,Mockingbird
What? Ladies fall from their horses and snap their pretty necks all the time.,7,4,Mockingbird
You and my sister deserve each other.,7,4,Mockingbird
Why did you bother to come here?,7,4,Mockingbird
"You once said if anyone ever asked me to sell you out, you'd double their price.",7,4,Mockingbird
Is it two wives you want or two castles?,7,4,Mockingbird
One of each will do.,7,4,Mockingbird
"But if you want me to kill the Mountain for you, it'd better be a damn big castle.",7,4,Mockingbird
I'm a bit short on castles at the moment.,7,4,Mockingbird
But I can offer you gold and gratitude.,7,4,Mockingbird
I have gold.,7,4,Mockingbird
What can I buy with gratitude?,7,4,Mockingbird
You might be surprised.,7,4,Mockingbird
A Lannister always pays his debts.,7,4,Mockingbird
"Your sister's a Lannister, too.",7,4,Mockingbird
My wife is heir to Winterfell.,7,4,Mockingbird
"If I emerge from this with my head still on my shoulders, I may one day rulethe North in her name.",7,4,Mockingbird
I could carve you out a big piece of it.,7,4,Mockingbird
If and may and could.,7,4,Mockingbird
It's bloody cold up north.,7,4,Mockingbird
Lollys is soft and warm.,7,4,Mockingbird
And close.,7,4,Mockingbird
"If I gave you the choice between f*cking Lollys and fighting the Mountain, you'd have your britches down and your cock out before I could blink.",7,4,Mockingbird
Does he frighten you so much?,7,4,Mockingbird
I'd be a bloody fool if he didn't frighten me.,7,4,Mockingbird
He's freakish big and freakish strong.,7,4,Mockingbird
And quicker than you'd expect for a man of that size.,7,4,Mockingbird
"Maybe I could take him, dance around until he's so tired of hacking at me, he dropped his sword, get him off his feet somehow.",7,4,Mockingbird
But one misstep...,7,4,Mockingbird
...and I'm dead.,7,4,Mockingbird
Why should I risk it?,7,4,Mockingbird
Because you're my friend.,7,4,Mockingbird
"Aye, I'm your friend.",7,4,Mockingbird
And when have you ever risked your life for me?,7,4,Mockingbird
"I like you, pampered little sh1t that you are.",7,4,Mockingbird
I just like myself more.,7,4,Mockingbird
I understand.,7,4,Mockingbird
I'm sorry it has to be this way.,7,4,Mockingbird
Why are you sorry?,7,4,Mockingbird
Because you're an evil b*st*rd with no conscience and no heart?,7,4,Mockingbird
That's what I liked aboutyou in the first place.,7,4,Mockingbird
We had some good days together.,7,4,Mockingbird
"Yes, we did.",7,4,Mockingbird
What will you do?,7,4,Mockingbird
I suppose I'll have to kill the Mountain myself.,7,4,Mockingbird
Won't that make for a great song?,7,4,Mockingbird
I hope to hear them sing it one day.,7,4,Mockingbird
How did you get in here?,7,4,Mockingbird
"Your door is well guarded, but your window is not.",7,4,Mockingbird
I swam to an island a mile offshore for these.,7,4,Mockingbird
Don't do that again.,7,4,Mockingbird
Never met a woman who didn't like wildflowers.,7,4,Mockingbird
These are my private quarters.,7,4,Mockingbird
"If I want you here, I will summon you.",7,4,Mockingbird
"Forgive me, my queen. I live to serve you.",7,4,Mockingbird
Tell me why you're here.,7,4,Mockingbird
I came to ask a favor.,7,4,Mockingbird
I only have two talents in this world-- war and women.,7,4,Mockingbird
You are staying herein Meereen to rule.,7,4,Mockingbird
That is a wise decision.I respect it.,7,4,Mockingbird
"But here in Meereen, I cannot pursue my talents.",7,4,Mockingbird
I've ordered the Second Sons to patrol the streets to stop the revenge killing.,7,4,Mockingbird
You've ordered us to be night watchmen.,7,4,Mockingbird
"And as for women, there are thousands in Meereen you can pursue.",7,4,Mockingbird
"There is only one, and she does not want me.",7,4,Mockingbird
You swore me your sword.,7,4,Mockingbird
My sword is yours till the day I die.,7,4,Mockingbird
So if I command you to stay in Meereen and patrol the streets?,7,4,Mockingbird
I'll stay in Meereen and patrol the streets.,7,4,Mockingbird
Send me to kill your enemies.,7,4,Mockingbird
Any enemy anywhere.,7,4,Mockingbird
Let me do what I do best.,7,4,Mockingbird
Very well.,7,4,Mockingbird
Do what you do best.,7,4,Mockingbird
Take off your clothes.,7,4,Mockingbird
Oh.,7,4,Mockingbird
"Come in, my queen.",7,4,Mockingbird
Please.,7,4,Mockingbird
"I didn't mean to disturb you, my lady.",7,4,Mockingbird
You could never disturb me.,7,4,Mockingbird
I just wanted to speak with you before we left.,7,4,Mockingbird
Could you bring me that vial over there?,7,4,Mockingbird
The blue one.,7,4,Mockingbird
"No, no, no.",7,4,Mockingbird
Not that one.,7,4,Mockingbird
You don't even want to touch that one.,7,4,Mockingbird
Next to it.,7,4,Mockingbird
That's the one.,7,4,Mockingbird
"When I looked into the flames this morning, the Lord spoke to me.",7,4,Mockingbird
"He said, ""Tonight, you will have your last good bath in a long while. Make it count.""",7,4,Mockingbird
A joke.,7,4,Mockingbird
"Not a very good one, I'm afraid.",7,4,Mockingbird
It was. I-- humor isn't my strength.,7,4,Mockingbird
That's because most jokes are lies and you're devoted to the truth.,7,4,Mockingbird
"If they're lies, my lady, aren't they best avoided?",7,4,Mockingbird
Not always.,7,4,Mockingbird
Most of these powders and potions are lies.,7,4,Mockingbird
Deceptions to make men think they witnessed our Lord's power.,7,4,Mockingbird
"Once they step into his light, they will see the lie for what it was-- a trick that lead them to the truth.",7,4,Mockingbird
A pinch of this powderin a bonfire will send a flaming column screaming towards the sky.,7,4,Mockingbird
And this one creates a black smoke that will make the bravest man piss himself with fear.,7,4,Mockingbird
And a drop of this in any man's wine will drive him wild with lust.,7,4,Mockingbird
Did you use it with Stannis?,7,4,Mockingbird
No.,7,4,Mockingbird
